;Advertising_num_days;CarName;ID;Price_rub;Seller;Seller_location;Views;Car_age;Gear_box;Parsing date;Autocode_checked;Owners_N;Last_owner_time_years;Warranty_end;Engine_capacity;Engine_hp;Engine_fuel_type;Body_type;Swap_type;Original_car_passport;Wheel_drive_type;run_km;Left_steering;is_metallic_color;Color;Opt_Обивка салона: комбинированный;Opt_Цвет салона: темный;Opt_Тонированные стекла;Opt_Ксеноновые фары;Opt_;"Opt_Легкосплавные диски: 17""";Opt_Иммобилайзер;Opt_Штатная;Opt_Бортовой компьютер;Opt_Датчик дождя;Opt_Датчик света;Opt_Круиз-контроль;Opt_Навигационная система;Opt_Обогрев зеркал;Opt_Омыватель фар;Opt_Центральный замок;Opt_Усилитель руля;Opt_Подогрев руля;Opt_Обогрев сидений;Opt_Количество мест: 5;Opt_Климат: климат-контроль 2-зонный;Opt_Электропривод зеркал;Opt_Стеклоподъемники: электро все;Opt_Сиденье водителя: электро;Opt_Сиденье пассажира: электро ;Opt_Регулировка руля: электро;Opt_Антиблокировочная система (ABS);Opt_Антипробуксовочная система;Opt_Система курсовой устойчивости;Opt_Подушки безопасности: передние и боковые;Opt_Парктроник;Opt_CD;Opt_TV;Opt_Обивка салона: кожа;Opt_Люк на крыше;"Opt_Легкосплавные диски: 16""";Opt_Обратная связь;Opt_Дистанционный запуск двигателя;Opt_Регулировка руля: в одной плоскости;"Opt_Легкосплавные диски: 18""";Opt_Сиденье водителя: с памятью положения;Opt_Регулировка руля: в двух плоскостях;Opt_Цвет салона: светлый;Opt_Подушки безопасности: водителя и пассажира;"Opt_Легкосплавные диски: 12""";Opt_Климат: климат-контроль 1-зонный;Opt_Стеклоподъемники: электро передние;Opt_Сиденье водителя: ручная ;Opt_Сиденье пассажира: ручная ;Opt_Обивка салона: велюр;Opt_Кассетник;Opt_Климат: климат-контроль 3-зонный;Opt_Стеклоподъемники: ручные;Opt_Обивка салона: ткань;Opt_Сиденье пассажира: с памятью положения;Opt_Количество мест: 2;"Opt_Легкосплавные диски: 15""";Opt_Количество мест: 4;"Opt_Легкосплавные диски: 19""";Opt_Сиденье пассажира: ручная по высоте;Opt_Сиденье водителя: ручная по высоте;Opt_Количество мест: 7;Opt_Климат: кондиционер;Opt_Газобаллонное оборудование;"Opt_Легкосплавные диски: 20""";"Opt_Легкосплавные диски: 14""";Opt_Подушки безопасности: водителя;Opt_Количество мест: 6;"Opt_Легкосплавные диски: 13""";"Opt_Легкосплавные диски: 22"""
48;13.0;Audi A6 III;1034287370;670000;person;Москва, Новокосино;115838;10;Автоматическая;2016-04-13;0;3;4.0;0.0;3.0;218.0;бензин;Седан;С доплатой продавца;1.0;Полный;170000.0;1.0;1;Черный;0;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;36.0;Audi A6 II;1032645105;275000;person;Рязань;6954;17;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;2.4;165.0;бензин;Седан;Не интересует;1.0;Передний;330000.0;1.0;0;Красный;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;42.0;Audi A6 II;1032190337;349000;person;Москва, прочие адреса;78319;14;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.4;170.0;бензин;Седан;Не интересует;1.0;Полный;220000.0;1.0;1;Черный;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
51;46.0;Audi A6 IV;1031959035;2490000;person;Москва, прочие адреса;10999116;1;Роботизированная с двумя сцеплениями;2016-04-13;0;1;1.5833333333333335;0.0;2.0;249.0;бензин;Седан;Не интересует;1.0;Полный постоянный;3000.0;1.0;1;Черный;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;40.0;Audi A6 II;1032372553;165000;person;Москва, прочие адреса;6750181;18;Автоматическая;2016-04-13;0;not mentioned;3.0;0.0;2.4;165.0;бензин;Седан;Рассмотрю варианты;1.0;Передний;299000.0;1.0;1;Зеленый;0;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;3.0;Audi A6 IV;1035057943;1333333;ООО АвтоШарм;Москва, Каширское шоссе дом 61,корп 3а, 5 этаж, Автосалон АВТОШАРМ;3838;4;Роботизированная с двумя сцеплениями;2016-04-13;0;1;1.5833333333333335;0.0;3.0;300.0;бензин;Седан;Не интересует;1.0;Полный постоянный;78420.0;1.0;0;Черный;0;1;1;1;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;27.0;Audi A6 IV;1033257099;1199000;person;Москва;125025;5;Вариатор;2016-04-13;0;2;1.5833333333333335;0.0;2.0;180.0;бензин;Седан;Не интересует;1.0;Передний;52000.0;1.0;1;Коричневый;0;1;1;1;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;16.0;Audi A6 IV;1034078219;2390000;Ауди Центр Юг;Москва, Москва, р-он Строгино, ул. Маршала Прошлякова, д. 13;476;0;Роботизированная с двумя сцеплениями;2016-04-13;0;not mentioned;1.5833333333333335;0.0;1.8;190.0;бензин;Седан;Не интересует;1.0;Передний;0.0;1.0;0;Синий;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;16.0;Audi A6 IV;1034078225;2427000;Ауди Центр Юг;Москва, Москва, р-он Строгино, ул. Маршала Прошлякова, д. 13;325;0;Роботизированная с двумя сцеплениями;2016-04-13;0;not mentioned;1.5833333333333335;0.0;1.8;190.0;бензин;Седан;Не интересует;1.0;Передний;0.0;1.0;0;Белый;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;45.0;Audi A6 IV;1032030795;2792544;Ауди Центр Добролюбова;Москва, ул. Добролюбова д. 2Б;33918;1;Роботизированная с двумя сцеплениями;2016-04-13;0;not mentioned;1.5833333333333335;2.0479544412274038;2.0;249.0;бензин;Седан;Не интересует;1.0;Полный постоянный;16319.469864506395;1.0;1;Синий;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
58;3.0;Audi A6 IV;1035061053;1749000;Ауди Центр Восток;Москва, г. Балашиха ш.Энтузиастов д.12Б;2626;3;Роботизированная с двумя сцеплениями;2016-04-13;0;1;1.5833333333333335;0.0;2.8;204.0;бензин;Седан;Не интересует;1.0;Полный постоянный;27123.0;1.0;1;Серый;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;15.0;Audi A6 III;1034151025;700000;person;Москва, прочие адреса;38015;12;Автоматическая;2016-04-13;0;2;4.0;0.0;3.0;225.0;дизель;Седан;Не интересует;1.0;Полный;243000.0;1.0;0;Серый;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;28.0;Audi A6 III;1033205059;530000;person;Москва, Люблино;82521;10;Автоматическая;2016-04-13;0;not mentioned;2.0;0.0;3.1;255.0;бензин;Седан;Не интересует;1.0;Полный;130000.0;1.0;0;Черный;0;1;0;1;0;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;38.0;Audi A6 III;1032495253;499000;person;Москва, Новокосино;256534;10;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;3.2;256.0;бензин;Седан;Не интересует;1.0;Полный;167000.0;1.0;0;Черный;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62;24.0;Audi A6 II;1033490669;300000;person;Москва, прочие адреса;304974;13;Автоматическая;2016-04-13;0;3;1.5833333333333335;0.0;2.4;170.0;бензин;Седан;Не интересует;1.0;Полный;200000.0;1.0;1;Черный;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;45.0;Audi A6 II;1032042737;250000;person;Москва, прочие адреса;666;19;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.4;165.0;бензин;Седан;Не интересует;1.0;Передний;256000.0;1.0;0;Синий;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;5.0;Audi A6 II;1034903565;245000;person;Москва, прочие адреса;490155;18;Автоматическая;2016-04-13;1;not mentioned;1.5833333333333335;0.0;2.5;150.0;дизель;Универсал 5 дв.;Не интересует;1.0;Передний;147000.0;1.0;0;Синий;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65;6.0;Audi A6 II;1034811587;265000;person;Москва, прочие адреса;19335;15;Вариатор;2016-04-13;0;3;1.5833333333333335;0.0;2.4;170.0;бензин;Универсал 5 дв.;Не интересует;1.0;Передний;210000.0;1.0;0;Синий;0;1;1;0;0;1;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66;3.0;Audi A6 III;1035030303;779000;Auto Union;Москва, д. Ближние Прудищи, владение 1, строение 1, 27-й километр МКАД (внешняя сторона);5656;8;Вариатор;2016-04-13;0;1;1.5833333333333335;0.0;2.0;140.0;дизель;Универсал 5 дв.;Не интересует;1.0;Передний;120000.0;1.0;0;Фиолетовый;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
67;6.0;Audi A6 III;1034804599;479000;Фин-Лайт;Москва, Каширское шоссе 47, стр. 4;56685;10;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;3.1;249.0;бензин;Седан;Не интересует;1.0;Полный;117000.0;1.0;0;Черный;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68;13.0;Audi A6 III;1034311252;590000;person;Москва, прочие адреса;1076;11;Вариатор;2016-04-13;0;1;0.9166666666666666;0.0;2.4;177.0;бензин;Седан;Не интересует;1.0;Передний;221650.0;1.0;0;Cеребристый;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69;8.0;Audi A6 II;1034675863;320000;person;Москва;28619;14;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;3.0;220.0;бензин;Седан;Не интересует;0.0;Полный;222000.0;1.0;1;Синий;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70;33.0;Audi A6 III;1032843559;555333;person;Москва, прочие адреса;53310;9;Вариатор;2016-04-13;0;2;3.5;0.0;2.0;170.0;бензин;Седан;С доплатой покупателя;1.0;Передний;240000.0;1.0;0;Черный;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71;22.0;Audi A6 III;1033640123;900000;person;Москва;42926;6;Вариатор;2016-04-13;0;3;2.3333333333333335;0.0;2.0;170.0;бензин;Седан;С доплатой покупателя;1.0;Передний;84000.0;1.0;1;Белый;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
72;3.0;Audi A6 IV;1035062465;1629900;other dealer;Москва, прочие адреса;3030;2;Роботизированная с двумя сцеплениями;2016-04-13;0;1;1.5833333333333335;0.0;2.8;204.0;бензин;Седан;Не интересует;1.0;Полный постоянный;38000.0;1.0;0;Черный;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73;33.0;Audi A6 III;1032822473;750000;person;Рязань;106149;6;Вариатор;2016-04-13;0;not mentioned;0.0;0.0;2.0;170.0;бензин;Седан;Не интересует;1.0;Передний;122000.0;1.0;0;Черный;0;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74;24.0;Audi A6 II;1033477409;350000;person;Наро-Фоминск;2266;16;Механическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.4;165.0;бензин;Седан;Не интересует;1.0;Передний;17500.0;1.0;0;Cеребристый;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75;7.0;Audi A6 III;1034761223;470000;person;Москва, прочие адреса;43367;10;Автоматическая;2016-04-13;1;3;1.5;0.0;3.1;255.0;бензин;Седан;Не интересует;1.0;Полный;161500.0;1.0;0;Синий;1;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76;11.0;Audi A6 III;1034457502;620000;person;Москва;26310;9;Вариатор;2016-04-13;0;3;1.5833333333333335;0.0;2.4;177.0;бензин;Седан;Не интересует;1.0;Передний;135000.0;1.0;0;Серый;0;1;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;7.0;Audi A6 II;1034742505;355000;person;Москва;46466;12;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;3.0;220.0;бензин;Седан;Не интересует;1.0;Полный;108900.0;1.0;1;Черный;0;1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
78;15.0;Audi A6 IV;1034166688;2280000;other dealer;Москва, прочие адреса;137995;0;Роботизированная с двумя сцеплениями;2016-04-13;0;not mentioned;1.5833333333333335;3.9672272531263477;1.8;190.0;бензин;Седан;Не интересует;1.0;Передний;5.0;1.0;0;Черный;0;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
79;35.0;Audi A6 III;1032697437;680000;other dealer;Москва, прочие адреса;44017;8;Вариатор;2016-04-13;0;1;1.5833333333333335;0.0;2.0;140.0;дизель;Седан;Не интересует;1.0;Передний;145000.0;1.0;0;Серый;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
80;22.0;Audi A6 II;1033636873;365000;person;Москва;133553;12;Механическая;2016-04-13;0;3;1.5833333333333335;0.0;2.7;250.0;бензин;Седан;Не интересует;0.0;Полный;167000.0;1.0;0;Зеленый;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81;11.0;Audi A6 IV;1034457980;1600000;person;Москва, прочие адреса;118392;5;Роботизированная с двумя сцеплениями;2016-04-13;0;1;4.0;0.0;3.0;245.0;дизель;Универсал 5 дв.;Рассмотрю варианты;1.0;Полный постоянный;82000.0;1.0;0;Черный;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82;10.0;Audi A6 IV;1034526264;2345000;Ауди Центр Юг;Москва, Москва, р-он Строгино, ул. Маршала Прошлякова, д. 13;747;0;Роботизированная с двумя сцеплениями;2016-04-13;0;not mentioned;1.5833333333333335;0.0;1.8;190.0;бензин;Седан;Не интересует;1.0;Передний;0.0;1.0;0;Черный;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
83;5.0;Audi A6 II;1034875227;165000;person;Москва;1451340;16;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.4;165.0;бензин;Седан;Не интересует;1.0;Полный;195000.0;1.0;0;Серый;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
84;3.0;Audi A6 II;1035018001;280000;ПАРАДАВТО;Москва, ул. Воронежская, 13, корп. 2;4848;16;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;2.4;165.0;бензин;Седан;Не интересует;1.0;Полный;167000.0;1.0;0;Черный;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
85;12.0;Audi A6 III;1034365914;445000;other dealer;Москва, прочие адреса;72646;12;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;3.0;218.0;бензин;Седан;Не интересует;1.0;Полный;142000.0;1.0;1;Серый;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86;28.0;Audi A6 II;1033203565;245000;person;Москва, митино;47415;18;Вариатор;2016-04-13;0;2;1.5833333333333335;0.0;1.8;150.0;бензин;Седан;Не интересует;1.0;Передний;240663.0;1.0;0;Синий;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87;9.0;Audi A6 IV;1034547093;1849000;Ауди Центр Москва;Москва, Бережковская набережная, д. 38, стр. 2;734118;1;Роботизированная с двумя сцеплениями;2016-04-13;0;1;1.5833333333333335;0.0;1.8;190.0;бензин;Седан;Не интересует;1.0;Передний;9500.0;1.0;1;Черный;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88;35.0;Audi A6 II;1032720785;430000;person;Новомосковск;473;14;Вариатор;2016-04-13;0;not mentioned;1.5833333333333335;0.0;3.0;220.0;бензин;Седан;Рассмотрю варианты;0.0;Передний;230000.0;1.0;1;Синий;0;0;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
89;36.0;Audi A6 I;1032643619;185000;person;Москва, прочие адреса;491092;21;Механическая;2016-04-13;0;2;1.5833333333333335;0.0;2.6;150.0;бензин;Седан;Не интересует;1.0;Передний;255000.0;1.0;0;Черный;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
90;30.0;Audi A6 II;1033043241;227777;person;Тула;32616;18;Автоматическая;2016-04-13;0;3;1.5833333333333335;0.0;2.4;165.0;бензин;Седан;Не интересует;1.0;Передний;283000.0;1.0;0;Золотой;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;24.0;Audi A6 IV;1033482141;1070000;person;Москва, 1-я улица Измайловского Зверинца дом 8;3239113;5;Вариатор;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.0;180.0;бензин;Седан;Не интересует;1.0;Передний;32000.0;1.0;0;Черный;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
92;42.0;Audi A6 I;1032234809;150000;person;Тула;80253;20;Механическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.6;150.0;бензин;Седан;Не интересует;1.0;Полный постоянный;350000.0;1.0;0;Черный;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
93;4.0;Audi A6 I;1034981087;160000;person;Люберцы;10873;21;Механическая;2016-04-13;0;3;0.8333333333333334;0.0;2.6;150.0;бензин;Седан;Рассмотрю варианты;1.0;Передний;240000.0;1.0;0;Черный;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;9.0;Audi A6 IV;1034603385;2109000;person;Москва, прочие адреса;96896;1;Роботизированная с двумя сцеплениями;2016-04-13;0;not mentioned;1.0833333333333333;0.8816060562502994;1.8;190.0;бензин;Седан;Не интересует;1.0;Передний;18000.0;1.0;0;Черный;0;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
